Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Ideology,Gang_Age_Joined,Gang_Radicalize,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
1028,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,3,21,1,1,1,-99,1,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,0,1,2,8,5,1,1,1,,,,2,2,-99,1,-88,-99,30,2,2,-99,2,-99,1,-99,-99,-99,United States of America,1,United States of America,342,0,-88,-88,-88,-99,0,-88,1,0,4,1,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,-99,-99,4,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,3,-99
1029,Virginia,Fredericksburg,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,-99,-99,,,1,0,2,36,1,1,1,-99,1,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,1,1,3,8,5,1,1,1,,,,1,1,1,-99,-88,2,35,2,2,-99,2,11,1,1/1/1994,0,-88,United States of America,1,United States of America,420,0,-88,-88,-88,5,0,-88,1,0,4,3,0,2,2,3,0,0,-88,,,0,0,-99,-99,2,1,-99,-99,1,2,2,0,0,0,0,0,4,1,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,1,-99,-99
1031,Virginia,Arlington,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,0,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,-99,-99,,,1,0,1,12,1,1,1,-99,1,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,-99,-99,-99,8,-99,-99,-99,1,,,,2,2,1,-99,-88,-99,28,1,1,-99,2,1,0,-88,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,9,-99,-99,-99,-99,-99,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,0,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,-99,-99
1035,New York,New York,,,8/29/2004,19,,,2,0,0,3,0,1,1,7,2,4,4,1,-88,,,0,-88,,,0,-99,2,-88,1,-99,0,-99,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,New York,New York,,,0,-99,2,7,4,1,0,5,8,,,1,1,1,0,0,4,21,1,0,-88,2,5,0,-88,-99,-99,Pakistan,5,Pakistan,56,1,Pakistan,1,2,6,-99,-99,1,0,3,0,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,3,0,0,0,0,-99,2,,,-99,1,9,20,,2,0,-88,-88,-88,-99,0,1,2,-99
1036,New York,New York,,,8/29/2004,19,3,,-99,-99,1,2,-99,1,1,7,2,4,1,2,-88,,,0,-88,,,0,0,2,-99,1,0,0,-99,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,New York,New York,,,0,0,2,10,1,1,0,8,,,,2,2,1,1,-88,4,19,-99,-99,-99,2,5,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,3,0,-88,-99,-88,-99,0,0,-99,1,2,2,0,1,,,2,1,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,1,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,2,0,1,-99,3
1039,California,Los Angeles,,,8/2/2005,4,6,7,2,-99,0,2,1,3,1,10,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,3,,,0,0,2,9,1,1,0,1,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,1,0,1,10,4,-99,-99,5,,,,1,1,1,1,-88,6,21,1,0,-88,2,5,0,-88,-99,-99,Pakistan,3,Pakistan,60,1,Pakistan,1,2,4,1,-99,5,-99,-88,0,0,-99,2,-99,0,0,-88,,,2,0,-99,-99,2,2,0,0,1,2,3,0,0,-99,0,0,4,3,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,3,-99
1040,California,Los Angeles,,,7/5/2005,4,6,7,2,-99,0,2,1,3,1,7,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,1,,,0,0,2,120,1,0,1,0,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,0,0,1,10,5,1,0,1,,,,1,2,1,1,3,2,25,-99,-99,-99,2,-99,2,11/1/2004,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,2,0,-88,4,-88,1,0,0,1,1,1,0,0,-88,,,0,0,1,0,1,-99,-99,-99,-99,2,0,0,0,-99,0,1,6,,,0,3,3,4,,2,1,0,-99,3,-99,0,1,1,3
1041,California,Los Angeles,,,7/5/2005,4,6,7,2,-99,0,2,1,3,1,10,-99,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,3,,,0,0,2,-99,1,1,-99,-99,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,-99,-99,-99,10,5,0,0,-99,,,,2,2,3,1,-88,-99,21,1,0,-88,2,8,1,1/1/2002,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,4,-99,-99,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,0,-99,2,-99,-99,-99,-99,-99,3,0,0,-99,-99,0,4,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,0,-99
1042,California,New Folsom,,,8/19/2005,4,6,7,2,-99,0,2,1,3,1,4,-88,-88,1,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,1,,,-99,0,2,36,1,1,0,0,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,-99,0,2,3,1,-99,-99,0,,,,2,2,-99,0,3,1,37,-99,-99,-99,2,-99,2,-99,0,-88,United States of America,1,United States of America,444,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,0,0,-99,0,1,4,6,,-99,3,1,,,3,2,1,-99,-99,-99,0,-99,-99,-99
1043,California,Torrance,,,8/31/2005,4,6,7,2,-99,0,2,1,3,1,10,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,0,-88,,,0,0,3,8,0,-88,-88,-99,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,1,0,3,10,5,0,0,-99,,,,1,1,1,0,3,2,29,2,0,-99,2,15,1,-99,2,1/1/1997,United States of America,1,United States of America,348,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,0,0,0,-99,0,6,,,-99,3,3,6,,1,1,0,3,3,-99,1,1,1,0
1046,Ohio,Toledo,,,2/21/2006,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,Al-Qaeda in Iraq,,,-99,-99,,,-99,0,2,36,1,-99,1,-99,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Ohio,Toledo,,,0,0,-99,8,5,-99,-99,-99,,,,-99,-99,1,1,-88,4,43,2,7,11,2,1,0,-88,-99,-99,United States of America,2,Jordan,-99,1,Jordan,1,-99,-99,0,-88,2,-99,3,0,-99,-99,2,-99,0,0,-88,,,0,0,-99,1,2,2,-99,-99,-99,-99,2,0,-99,1,0,-99,-99,,,-99,1,10,6,,4,0,-88,-88,-88,-99,0,1,2,-99
1048,Georgia,Atlanta,,,4/21/2006,2,4,15,1,2,1,-99,1,1,1,5,2,4,4,2,Lashkar-e Tayyiba (LeT),,,0,-88,,,0,-99,-99,-88,1,0,1,2,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Georgia,Atlanta,,,-99,0,1,8,4,1,0,5,,,,2,1,1,0,-88,6,21,-99,0,-88,2,5,0,-88,1,-99,United States of America,2,Pakistan,108,1,Pakistan,-99,-99,4,1,-99,5,-99,-99,0,0,2,2,-99,0,0,-88,,,0,0,0,-99,2,1,0,0,-99,-99,2,0,0,-99,0,0,6,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,2,-99
1049,Georgia,Roswell,,,4/20/2006,2,4,15,1,2,1,-99,1,1,1,5,2,4,4,2,Lashkar-e Tayyiba (LeT),al-Qaeda core,,-99,-99,,,1,0,3,12,1,0,1,2,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Georgia,Roswell,,,-99,1,2,8,5,-99,-99,-99,,,,1,1,1,1,-88,6,19,2,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,228,2,Bangladesh,-99,2,3,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,1,2,-99,-99,-99,-99,-99,2,-99,-99,0,-99,0,4,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,2,-99
1050,Florida,Miami,Illinois,Chicago,6/22/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,4,2,al-Qaeda (unspecified),,,0,-88,,,2,1,3,12,1,0,1,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,North Miami,,,1,0,2,8,5,1,0,0,,,,1,1,1,1,-88,2,32,2,3,-99,2,11,1,1/1/1994,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,4,0,-88,1,-99,3,0,0,2,1,2,0,0,-88,,,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,-99,,,1,0,-88,-88,-88,-88,0,-88,-88,-88,3,0,1,1,0
1051,Florida,Miami,Illinois,Chicago,6/22/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,4,2,al-Qaeda (unspecified),,,-99,-99,,,-99,-99,2,-99,1,-99,-99,-99,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,Miami,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-88,2,29,1,0,-88,2,-99,-99,-99,-99,-99,Haiti,5,Haiti,108,1,Haiti,1,0,-99,0,-88,-99,-99,-99,0,0,1,1,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,-99,-99,,,-99,1,20,,,3,0,-88,-88,-88,-99,0,-99,-99,-99
1052,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,5,2,4,4,2,al-Qaeda (unspecified),,,1,4,,,0,1,2,7,1,0,0,-99,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,-99,,,-99,-99,-99,10,1,1,0,-99,,,,-99,-99,-99,-99,-99,2,31,1,0,-88,2,8,2,-99,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,4,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,0,-99,2,1,0,0,-99,-99,3,0,0,-99,-99,0,4,6,,-99,2,16,18,,2,0,-88,-88,-88,-99,0,1,-99,-99
1053,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,5,2,al-Qaeda (unspecified),,,1,4,,,0,1,2,-99,1,0,1,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,-99,,,0,0,2,10,1,0,0,0,,,,-99,2,-99,3,-99,2,22,1,0,-88,2,11,-99,-99,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,2,0,-88,-99,-99,1,0,0,-99,1,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,1,5,,,-99,1,16,-99,-99,2,0,-88,-88,-88,-99,0,-99,-99,-99
1054,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,5,2,4,4,2,al-Qaeda (unspecified),,,1,4,,,0,1,2,3,1,0,1,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,Miami,,,-99,0,-99,10,1,-99,-99,0,,,,-99,-99,-99,-99,-88,2,21,1,0,-88,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,-99,6,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,-99,-99
1055,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,5,2,al-Qaeda (unspecified),,,1,4,,,0,1,2,36,1,0,1,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,Miami,Georgia,Atlanta,1,0,-99,10,1,0,0,-99,,,,-99,-99,-99,-99,-99,2,31,2,3,10,2,-99,-99,-99,-99,-99,Haiti,3,Haiti,240,1,Haiti,-88,-99,-99,0,-88,1,-99,4,-99,-99,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,0,-99,-99,2,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
1056,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,9,2,4,-99,2,al-Qaeda (unspecified),,,1,4,,,-99,1,2,-99,1,0,1,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Pennsylvania,-99,,,1,-99,-99,10,5,1,-99,1,,,,1,2,1,-99,-99,2,21,-99,-99,-99,2,-99,2,-99,-99,-99,United States of America,1,United States of America,252,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,0,-99,6,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,1,-99
1058,New Jersey,Cherry Hill,,,5/7/2007,4,,,2,2,1,3,1,3,1,7,2,4,4,2,-88,,,-99,-99,,,1,0,3,12,1,1,0,1,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,New Jersey,Cherry Hill,,,0,0,2,10,5,1,0,5,,,,-99,2,1,-99,-88,4,24,1,0,-88,2,1,0,-88,-99,-99,United States of America,2,Jordan,264,1,Jordan,1,-99,4,0,-88,1,-99,4,0,0,1,2,-99,0,0,-88,,,0,0,-99,-99,-99,2,-99,-99,0,0,1,0,0,-99,-99,-99,4,3,1,0,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,-99
1059,New Jersey,Cherry Hill,,,1/1/2006,4,,,2,2,1,3,1,3,1,7,2,4,4,2,-88,,,0,-88,,,0,0,2,30,1,1,0,1,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Pennsylvania,-99,New Jersey,-99,0,0,-99,10,5,0,0,-99,,,,-99,-99,2,0,-88,3,23,2,2,-99,2,5,0,-88,0,-88,Yugoslavia; Albania,5,Yugoslavia,264,1,Albania,1,1,3,0,-88,1,0,4,0,0,2,2,0,0,0,-88,,,0,0,0,-99,2,2,1,3,-99,-99,3,3,0,0,0,0,1,3,4,0,1,16,20,,1,0,-88,-88,-88,0,0,1,2,0
1061,New Jersey,Cherry Hill,,,1/1/2006,4,,,2,2,0,3,-99,3,1,7,2,4,5,2,-88,,,0,-88,,,0,0,2,-99,1,1,0,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,New Jersey,-99,,,-99,0,2,10,5,0,0,1,,,,1,1,1,0,-99,3,25,2,2,-99,2,5,0,-88,-99,-99,Yugoslavia,5,Yugoslavia,300,1,Yugoslavia,-88,-99,2,0,-88,2,0,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,1,2,2,1,3,-99,-99,3,3,0,0,0,0,3,6,,0,1,16,20,-99,1,0,-88,-88,-88,0,0,1,1,-99
1063,New York,New York,,,6/3/2007,6,,,2,2,0,3,-99,2,1,7,2,4,4,2,-88,,,-99,-99,,,-99,-99,3,-99,1,0,1,-99,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,New York,Brooklyn,,,1,1,2,10,4,1,0,-99,,,,2,2,1,-99,-88,2,63,3,2,-99,2,5,-99,-99,-99,-99,United States of America,2,Guyana,-99,1,Guyana,1,-99,-99,-99,-99,1,-99,3,0,0,-99,1,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,1,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,3,-99
1070,Texas,-99,Pakistan,Peshawar,1/1/1995,-88,,,-88,-88,-88,-88,-88,0,1,10,-99,-99,-99,3,Taliban,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Texas,-99,,,-99,1,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,1,0,-88,-99,-99,United States of America,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
1074,Pakistan,-99,,,1/1/1995,-88,,,-88,-88,-88,-88,-88,0,1,10,-88,-88,9,3,Taliban,,,0,-88,,,1,0,2,36,0,-88,-88,0,0,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Illinois,Chicago,,,1,1,2,10,5,0,0,0,,,,1,2,1,-99,-99,2,25,1,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,300,0,-88,-88,-88,5,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,6,,,0,-99,-99,-99,-99,-99,0,-88,-88,-88,0,0,1,-99,-99
1076,Virginia,Langley,,,1/25/1993,2,,,1,1,0,1,-88,5,1,10,2,2,8,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-88,1,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,-99,1,-99,10,-99,1,0,8,,,,1,1,1,0,-88,4,29,1,0,-88,2,1,0,-88,0,-88,Pakistan,5,Pakistan,24,1,Pakistan,1,-99,9,0,-88,2,-99,3,0,0,-99,2,-99,0,0,-88,,,0,0,0,1,2,2,-99,-99,-99,-99,0,0,0,-99,-99,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,0,0
1079,Virginia,Falls Church,Saudi Arabia,,9/20/2005,1,2,6,0,2,0,3,-99,1,1,7,2,4,4,2,al-Qaeda (unspecified),,,-99,-99,,,-99,-99,2,36,1,0,-99,-99,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,1,1,2,8,5,1,0,1,,,,2,2,1,-99,-99,4,23,1,0,-88,2,5,0,-88,0,-88,United States of America; Saudi Arabia,1,United States of America,276,0,-88,-88,-88,4,1,-99,5,-99,-88,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,-99
1080,Washington,Fort Lewis,,,2/12/2004,-88,,,-88,-88,-88,-88,-88,0,0,5,2,4,4,0,-88,,,0,-88,,,2,-88,-88,-88,0,-88,-88,2,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Washington,Fort Lewis,,,-99,0,2,6,3,-99,-99,0,,,,1,-99,-99,0,-99,3,26,2,0,-88,2,11,1,1/1/1999,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,5,0,-88,1,-99,4,4,0,-99,2,-99,0,0,-88,,,2,0,-99,-99,2,-99,0,0,-99,-99,0,0,0,0,-99,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,-99,-99
1081,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,al-Qaeda core,,,0,-88,,,2,0,3,36,1,1,1,1,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,1,1,2,8,4,1,0,0,,,,1,1,1,-99,-88,2,31,1,-99,-99,2,-99,1,-99,0,-88,United States of America,1,United States of America,-99,0,-88,-88,-88,5,-99,-99,2,1,2,0,0,2,2,0,0,0,-88,,,0,0,-99,1,-99,-99,3,3,-99,-99,3,0,0,-99,-99,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,1,1,-99
1082,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,al-Qaeda core,,,1,4,,,1,0,2,36,1,0,1,1,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Oregon,Portland,Texas,Houston,1,0,2,8,5,1,0,1,,,,2,2,-99,1,-88,2,31,3,0,-88,2,-99,1,-99,-99,-99,United States of America,1,United States of America,360,0,-88,-88,-88,3,0,-88,1,-99,-99,5,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,3,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,1,1,-99,-99
1083,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,al-Qaeda (unspecified),,,1,4,,,1,0,2,12,1,0,1,1,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,0,0,2,7,1,1,0,5,,,,1,1,1,-99,-88,2,25,3,-99,-99,1,11,1,-99,-99,-99,United States of America,1,United States of America,-99,0,-99,-99,-99,-99,-99,-99,6,-88,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,0,3,0,-99,0,5,3,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,-99
1084,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,1,2,al-Qaeda core,Taliban,,1,1,,,1,0,2,36,1,1,1,1,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,-99,1,2,8,5,0,0,1,,,,1,2,1,-99,-99,2,21,-99,-99,-99,2,1,0,-88,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,2,1,3,-99,-99,3,3,0,-99,-99,-99,6,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,0,0,1,3,-99
1085,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,1,2,al-Qaeda core,,,0,-88,,,1,0,2,36,1,1,1,1,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,1,1,2,8,5,0,0,1,,,,1,2,1,-99,-99,2,23,-99,-99,-99,2,1,0,-88,0,-88,United States of America,1,United States of America,276,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,2,1,3,-99,-99,3,3,0,-99,-99,-99,6,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,0,0,1,3,-99
1087,Oregon,Portland,,,10/3/2002,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,al-Qaeda core,,,1,1,,,1,0,2,24,1,0,1,1,-99,-88,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,-99,0,2,6,5,-99,-99,1,,,,2,1,1,1,-99,4,38,2,3,-99,2,1,0,-88,1,1/1/2001,United States of America,2,Kuwait,156,1,Kuwait,1,-99,11,-99,-99,1,-99,3,-99,-99,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,0,0,-99,-99,-99,,,0,-99,-99,-99,-99,-99,0,-88,-88,-88,3,0,-99,3,-99
1088,Illinois,Rockford,,,12/8/2006,14,,,1,1,0,3,0,2,1,7,2,4,4,0,al-Qaeda (unspecified),,,0,-88,,,0,-88,-88,-88,0,-88,0,1,-99,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Illinois,-99,Arizona,Phoenix,1,0,1,10,5,0,0,0,,,,1,2,1,0,-88,2,22,1,0,-88,2,15,0,-88,0,-88,United States of America,1,United States of America,264,0,-88,-88,-88,4,0,-88,1,-99,3,0,0,-99,1,-99,0,0,-88,,,0,0,3,0,2,2,1,-99,-99,2,3,0,0,0,-99,-99,4,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,1,0
